ward_no,date,mean
65,2018-07-31,-0.3035861205284494
68,2018-07-31,-0.3762475126912692
72,2018-07-31,-0.3213376992366541
73,2018-07-31,-0.204682136890173
74,2018-07-31,-0.29842102690381417
77,2018-07-31,-0.2241070080993691
75,2018-07-31,-0.3276816454616929
76,2018-07-31,-0.18845281519874016
76,2018-07-31,-0.3213128716756392
78,2018-07-31,-0.2800392038338137
79,2018-07-31,-0.3414886172511437
83,2018-07-31,-0.2124096523454812
82,2018-07-31,-0.18322178324532892
80,2018-07-31,-0.2281850966413728
29,2018-07-31,-0.2696634441743065
81,2018-07-31,-0.33334740192032924
84,2018-07-31,-0.24321062378681385
85,2018-07-31,-0.1503074842639767
2,2018-08-07,-0.15488690524815912
5,2018-08-07,-0.1850048231842112
4,2018-08-07,-0.20946082045392125
3,2018-08-07,-0.15913101196435597
1,2018-08-07,-0.10574551137681322
6,2018-08-07,-0.14826564714539472
21,2018-08-07,-0.1832096538647976
7,2018-08-07,-0.1645435308725794
8,2018-08-07,-0.228334236123656
10,2018-08-07,-0.1202544664017948
13,2018-08-07,-0.06451170546453612
14,2018-08-07,-0.05426940742166104
9,2018-08-07,-0.09726454035054824
11,2018-08-07,-0.09379859465920808
12,2018-08-07,-0.036194100102652525
20,2018-08-07,-0.18034856100847604
15,2018-08-07,-0.029091339027824837
16,2018-08-07,-0.02008913693901017
17,2018-08-07,-0.04808553403434025
18,2018-08-07,-0.04882203181461777
24,2018-08-07,-0.2468736774843429
19,2018-08-07,-0.1350268078562526
22,2018-08-07,-0.2015081855708819
23,2018-08-07,-0.16233379053508734
27,2018-08-07,-0.2716655054798671
28,2018-08-07,-0.20821036878885624
25,2018-08-07,-0.2444376762650016
26,2018-08-07,-0.2816523874210397
30,2018-08-07,-0.14455616096641566
31,2018-08-07,-0.13458069932298894
32,2018-08-07,-0.19686643384157812
46,2018-08-07,-0.09783244063280763
51,2018-08-07,-0.08647079906641789
33,2018-08-07,-0.12945229393637267
47,2018-08-07,-0.1367295666695978
34,2018-08-07,-0.16564556001467606
35,2018-08-07,-0.13879836593979866
42,2018-08-07,-0.14111012337363593
43,2018-08-07,-0.1223318760793933
45,2018-08-07,-0.11691878958965796
48,2018-08-07,-0.11841218063780873
49,2018-08-07,-0.14076127314278095
50,2018-08-07,-0.086228049893604
