ward_no,date,mean
74,2018-09-04,-0.8728444454980482
75,2018-09-04,-0.8624799913621027
76,2018-09-04,-0.7949503843603898
1,2018-09-11,-1.1350154484316641
2,2018-09-11,-1.1462829351528896
3,2018-09-11,-1.1678504551119957
4,2018-09-11,-1.2054992901172032
5,2018-09-11,-1.1845979705111938
6,2018-09-11,-1.3603961453667244
7,2018-09-11,-1.4163205446983167
8,2018-09-11,-1.4854303992042746
9,2018-09-11,-1.4267545868968068
10,2018-09-11,-1.566679989315824
11,2018-09-11,-1.477628866426102
12,2018-09-11,-1.378695717194378
13,2018-09-11,-1.3391611483531725
14,2018-09-11,-1.2645807459636835
15,2018-09-11,-1.2200891120905537
16,2018-09-11,-1.2441455519516578
17,2018-09-11,-1.1860691412608753
18,2018-09-11,-1.1907621384421208
19,2018-09-11,-1.1920772287020147
20,2018-09-11,-1.132177485770824
21,2018-09-11,-1.2486814342538708
22,2018-09-11,-1.2947778805276609
23,2018-09-11,-1.2941855047462782
24,2018-09-11,-1.30240243692314
25,2018-09-11,-1.4202537087221168
26,2018-09-11,-1.4127852440456767
27,2018-09-11,-1.4828234690557367
28,2018-09-11,-1.4824556915403402
29,2018-09-11,-1.4395444770913328
30,2018-09-11,-1.3619515274316951
31,2018-09-11,-1.2938913495489084
32,2018-09-11,-1.3045883844208628
33,2018-09-11,-1.3740981409560122
34,2018-09-11,-1.3384134182199536
35,2018-09-11,-1.2686703206298653
36,2018-09-11,-1.2790271285782866
37,2018-09-11,-1.2636445016146225
38,2018-09-11,-1.2948272820081552
39,2018-09-11,-1.2891581253770927
40,2018-09-11,-1.2799399164535792
41,2018-09-11,-1.2035111528980464
42,2018-09-11,-1.0397510812540096
43,2018-09-11,-0.9504571409282679
44,2018-09-11,-0.9785221768645112
45,2018-09-11,-1.0593135088314911
46,2018-09-11,-1.0589372761956963
47,2018-09-11,-1.2475322897607353
48,2018-09-11,-1.2617310770459174
49,2018-09-11,-1.2645165912545742
50,2018-09-11,-1.2457120281806084
51,2018-09-11,-1.1886280808748668
52,2018-09-11,-1.160436673770036
53,2018-09-11,-1.148590410627174
54,2018-09-11,-1.251714362206529
55,2018-09-11,-1.169726846903456
56,2018-09-11,-1.1555477167395258
57,2018-09-11,-1.1620867425766694
